Unnamed: 0,gender,test_prep,sport,transport,wkstudy_hours,math_score,reading_score,writing_score
334,male,none,sometimes,private,< 5,86,79,71
335,male,completed,sometimes,private,5 - 10,96,86,88
336,female,none,sometimes,private,5 - 10,70,68,78
337,female,none,sometimes,private,> 10,67,80,80
338,female,completed,sometimes,,> 10,67,78,76
339,male,completed,sometimes,school_bus,,50,57,64
341,male,none,regularly,private,< 5,78,73,75
342,male,none,sometimes,school_bus,< 5,76,78,72
343,female,completed,sometimes,private,< 5,93,98,98
344,male,completed,regularly,,5 - 10,80,77,77
345,female,completed,regularly,private,< 5,85,83,95
346,male,none,sometimes,private,5 - 10,100,82,79
347,female,none,sometimes,private,5 - 10,79,93,86
348,male,none,never,school_bus,< 5,70,69,73
349,male,,regularly,school_bus,< 5,67,74,70
350,male,none,sometimes,school_bus,< 5,68,74,68
351,female,,sometimes,private,< 5,66,78,80
352,male,none,sometimes,private,< 5,57,50,57
353,female,none,never,school_bus,> 10,51,69,61
354,female,completed,sometimes,,5 - 10,50,63,67
356,female,none,sometimes,private,5 - 10,46,57,50
357,female,none,sometimes,private,< 5,59,65,63
358,female,none,sometimes,school_bus,5 - 10,78,81,79
359,male,none,sometimes,private,5 - 10,62,48,51
360,female,none,sometimes,school_bus,5 - 10,55,52,57
361,male,none,sometimes,private,> 10,57,57,53
362,female,completed,sometimes,private,< 5,77,90,90
363,male,completed,,private,5 - 10,80,76,78
364,female,none,sometimes,school_bus,5 - 10,46,52,52
365,female,completed,sometimes,school_bus,5 - 10,66,81,82
366,male,completed,sometimes,private,5 - 10,87,83,83
367,female,completed,sometimes,school_bus,> 10,86,99,100
368,female,none,sometimes,private,< 5,76,78,87
369,male,none,sometimes,school_bus,5 - 10,61,61,52
370,male,none,regularly,private,< 5,56,53,50
371,female,none,never,private,> 10,60,72,67
372,female,none,sometimes,school_bus,> 10,78,77,84
373,male,none,sometimes,school_bus,> 10,56,51,46
375,female,none,regularly,school_bus,,82,90,89
376,female,completed,regularly,school_bus,> 10,76,75,72
377,male,none,regularly,school_bus,> 10,85,65,62
378,female,completed,regularly,,5 - 10,66,66,73
379,female,none,never,private,5 - 10,41,54,47
380,female,none,sometimes,private,5 - 10,61,70,70
381,male,completed,regularly,school_bus,5 - 10,94,85,93
382,female,none,sometimes,school_bus,5 - 10,46,65,50
383,male,none,sometimes,school_bus,5 - 10,73,66,68
384,male,none,regularly,school_bus,> 10,56,40,38
385,male,completed,sometimes,school_bus,5 - 10,94,76,80
386,female,completed,sometimes,school_bus,> 10,89,84,90
387,male,completed,sometimes,private,< 5,76,72,73
388,male,none,regularly,private,5 - 10,83,75,70
389,male,none,,school_bus,5 - 10,54,55,50
390,male,none,regularly,school_bus,5 - 10,70,59,60
391,male,completed,regularly,private,< 5,37,47,45
392,female,completed,sometimes,school_bus,5 - 10,98,100,99
393,female,none,sometimes,school_bus,5 - 10,58,77,72
394,female,none,sometimes,private,5 - 10,58,72,66
395,male,none,never,school_bus,5 - 10,50,59,53
396,male,completed,sometimes,private,5 - 10,73,65,63
397,male,completed,sometimes,private,< 5,67,58,67
398,female,,sometimes,school_bus,> 10,79,89,86
399,male,none,sometimes,private,< 5,76,71,73
400,female,none,sometimes,school_bus,5 - 10,65,67,62
401,female,none,sometimes,school_bus,> 10,88,86,84
402,male,none,regularly,school_bus,< 5,53,52,48
403,female,completed,regularly,private,> 10,53,67,72
404,male,completed,sometimes,private,> 10,100,100,100
405,male,none,sometimes,private,> 10,72,68,69
406,male,completed,sometimes,school_bus,5 - 10,78,68,71
407,male,completed,sometimes,school_bus,< 5,54,57,62
408,male,none,sometimes,school_bus,5 - 10,49,43,43
409,female,none,sometimes,school_bus,5 - 10,59,66,60
410,male,none,regularly,school_bus,< 5,73,66,66
411,male,none,regularly,school_bus,5 - 10,96,84,83
412,female,none,sometimes,school_bus,5 - 10,70,75,77
413,female,none,sometimes,school_bus,5 - 10,54,66,65
414,female,none,sometimes,,5 - 10,82,96,90
415,male,none,sometimes,private,5 - 10,60,56,54
416,male,none,regularly,school_bus,5 - 10,48,47,49
417,female,completed,sometimes,school_bus,,54,71,71
418,male,completed,regularly,,5 - 10,51,61,60
419,male,none,regularly,school_bus,< 5,90,92,84
420,female,completed,regularly,school_bus,5 - 10,82,87,87
421,female,completed,sometimes,private,< 5,60,71,74
422,female,completed,never,private,5 - 10,58,85,82
423,female,completed,regularly,school_bus,5 - 10,64,78,75
424,female,,sometimes,private,5 - 10,70,74,77
425,female,completed,regularly,private,< 5,72,83,80
426,female,completed,sometimes,private,5 - 10,71,90,94
427,male,none,regularly,,5 - 10,56,58,56
428,male,completed,regularly,school_bus,5 - 10,86,76,82
429,female,completed,regularly,private,< 5,59,79,85
430,male,none,sometimes,private,5 - 10,76,68,60
431,female,,never,school_bus,5 - 10,63,71,66
432,male,none,regularly,school_bus,< 5,71,72,64
433,female,none,regularly,school_bus,,35,52,51
434,female,none,sometimes,,< 5,60,83,74
435,male,completed,regularly,,< 5,59,62,70
436,male,none,sometimes,school_bus,5 - 10,77,80,80
437,male,completed,sometimes,school_bus,< 5,47,57,46
438,female,none,sometimes,private,> 10,64,59,68
439,female,completed,regularly,school_bus,5 - 10,81,93,88
440,female,none,regularly,school_bus,5 - 10,70,76,79
441,male,completed,regularly,school_bus,5 - 10,83,89,84
442,female,none,sometimes,private,> 10,58,60,68
443,male,none,regularly,school_bus,> 10,72,65,59
444,female,completed,regularly,private,5 - 10,59,63,66
445,male,none,sometimes,private,5 - 10,74,65,65
446,female,none,never,school_bus,5 - 10,76,91,85
447,female,none,regularly,school_bus,< 5,76,87,78
448,male,none,regularly,private,< 5,55,53,51
449,female,none,sometimes,private,5 - 10,45,55,52
450,male,completed,regularly,school_bus,5 - 10,69,69,75
451,female,none,sometimes,private,5 - 10,68,72,69
452,female,none,sometimes,private,5 - 10,93,86,92
453,female,none,sometimes,school_bus,5 - 10,64,73,65
454,female,,sometimes,school_bus,< 5,64,68,77
455,female,completed,never,private,5 - 10,72,86,82
456,female,none,sometimes,private,5 - 10,61,74,80
457,female,completed,regularly,school_bus,5 - 10,36,44,47
458,male,none,regularly,private,< 5,76,77,83
459,male,none,,school_bus,,93,90,87
460,female,,never,school_bus,> 10,71,82,82
461,female,none,sometimes,private,< 5,57,68,69
462,male,none,regularly,school_bus,> 10,64,72,67
463,female,none,sometimes,,5 - 10,47,60,60
464,female,completed,,private,5 - 10,70,87,89
465,female,none,sometimes,school_bus,5 - 10,97,100,97
466,male,none,sometimes,school_bus,5 - 10,83,79,69
467,female,completed,,private,5 - 10,66,70,78
468,female,,sometimes,private,5 - 10,88,93,88
469,female,none,sometimes,school_bus,< 5,57,63,58
470,male,none,regularly,school_bus,> 10,89,79,74
471,male,completed,regularly,school_bus,5 - 10,83,82,83
472,male,completed,sometimes,school_bus,< 5,83,82,79
473,female,none,regularly,private,> 10,63,70,81
474,male,none,never,,5 - 10,82,79,74
475,female,,sometimes,school_bus,> 10,46,50,56
476,female,none,regularly,,5 - 10,84,99,95
477,male,none,regularly,school_bus,5 - 10,58,49,53
478,male,none,sometimes,school_bus,< 5,64,64,66
479,female,none,sometimes,,5 - 10,42,55,58
480,male,completed,regularly,school_bus,5 - 10,54,64,64
481,male,none,sometimes,school_bus,> 10,84,79,77
482,male,none,sometimes,school_bus,< 5,75,64,65
484,female,completed,never,private,5 - 10,84,94,96
485,male,none,sometimes,school_bus,5 - 10,71,67,73
486,male,none,regularly,school_bus,< 5,77,60,60
487,male,none,sometimes,private,5 - 10,67,63,64
488,male,completed,sometimes,school_bus,5 - 10,64,61,62
489,male,none,sometimes,school_bus,,95,83,90
490,male,none,regularly,school_bus,< 5,58,48,54
491,male,none,regularly,school_bus,> 10,93,85,88
492,female,,never,private,> 10,83,85,91
493,female,completed,regularly,school_bus,< 5,67,81,84
494,male,completed,regularly,school_bus,5 - 10,63,73,70
495,male,none,sometimes,private,5 - 10,78,78,77
496,female,none,regularly,school_bus,> 10,77,87,85
497,male,completed,regularly,school_bus,< 5,81,84,81
498,female,completed,sometimes,private,,67,79,77
499,female,none,sometimes,school_bus,5 - 10,56,57,57
500,female,none,sometimes,school_bus,> 10,74,83,85
501,male,none,sometimes,private,> 10,88,64,66
502,female,none,never,private,5 - 10,59,71,72
503,male,,never,private,5 - 10,83,87,73
504,male,completed,regularly,private,5 - 10,100,99,100
505,male,completed,sometimes,school_bus,< 5,58,61,58
506,female,none,regularly,school_bus,5 - 10,67,76,77
507,male,none,sometimes,school_bus,5 - 10,50,49,48
508,female,completed,regularly,private,,91,100,100
509,male,,never,school_bus,5 - 10,88,85,83
510,female,completed,never,private,5 - 10,80,95,92
511,male,none,sometimes,school_bus,5 - 10,53,49,44
513,male,completed,sometimes,school_bus,5 - 10,86,86,84
514,female,none,sometimes,private,5 - 10,55,59,56
515,male,completed,sometimes,school_bus,> 10,73,75,71
516,female,none,regularly,school_bus,< 5,70,73,81
517,male,none,sometimes,school_bus,5 - 10,62,66,63
518,male,none,,school_bus,5 - 10,68,73,70
519,male,none,sometimes,private,< 5,66,51,56
520,male,,sometimes,school_bus,> 10,91,89,89
521,female,none,,school_bus,5 - 10,54,62,64
522,female,none,sometimes,private,> 10,65,71,72
523,female,none,sometimes,private,5 - 10,38,39,44
524,male,none,never,private,5 - 10,66,65,58
525,female,none,never,private,5 - 10,86,98,96
526,male,,sometimes,private,< 5,70,65,65
527,female,completed,regularly,private,5 - 10,89,95,100
528,male,none,,private,< 5,49,49,49
529,female,none,sometimes,school_bus,< 5,40,59,56
530,male,none,sometimes,,< 5,37,31,24
531,male,completed,regularly,school_bus,5 - 10,54,60,53
533,male,completed,regularly,school_bus,,83,69,70
534,male,none,sometimes,private,5 - 10,67,62,59
535,female,none,,private,5 - 10,43,58,57
537,female,none,,private,,85,91,94
538,male,completed,regularly,private,> 10,80,75,71
539,male,none,sometimes,private,< 5,55,66,63
540,male,completed,sometimes,private,> 10,100,98,100
541,male,none,sometimes,private,5 - 10,58,55,43
542,female,none,never,school_bus,< 5,58,71,70
543,female,none,regularly,school_bus,5 - 10,71,76,76
544,female,none,sometimes,school_bus,5 - 10,67,62,61
545,female,none,sometimes,school_bus,5 - 10,26,39,37
546,male,completed,sometimes,,< 5,70,72,72
547,male,none,never,private,> 10,70,64,65
548,male,none,sometimes,school_bus,5 - 10,94,84,84
549,male,,regularly,school_bus,5 - 10,76,69,68
550,female,none,regularly,school_bus,< 5,39,50,51
551,female,none,regularly,private,> 10,63,69,65
552,male,none,sometimes,school_bus,,86,84,84
553,female,none,regularly,private,5 - 10,72,71,72
554,female,none,sometimes,private,> 10,57,67,67
555,female,none,regularly,school_bus,> 10,58,70,70
556,male,completed,sometimes,school_bus,5 - 10,63,69,68
557,male,none,regularly,private,> 10,74,64,61
558,female,none,regularly,school_bus,> 10,75,85,85
559,male,,sometimes,school_bus,5 - 10,50,59,59
560,female,none,regularly,school_bus,5 - 10,54,56,58
561,female,none,sometimes,school_bus,5 - 10,52,52,55
562,male,completed,sometimes,,5 - 10,75,73,72
563,male,none,regularly,private,5 - 10,82,72,65
565,female,completed,regularly,private,5 - 10,72,73,87
566,male,none,regularly,school_bus,> 10,56,57,43
567,male,completed,sometimes,private,> 10,87,79,80
568,male,none,regularly,school_bus,< 5,55,71,64
569,female,none,sometimes,private,> 10,51,63,57
570,male,completed,regularly,school_bus,5 - 10,82,92,88
571,female,none,never,,5 - 10,63,69,77
572,female,none,sometimes,private,< 5,12,25,14
573,female,none,regularly,private,< 5,46,53,55
574,female,none,sometimes,private,5 - 10,47,61,60
575,male,none,never,school_bus,5 - 10,37,45,38
576,male,completed,regularly,private,5 - 10,54,53,58
577,female,none,never,private,5 - 10,75,68,73
578,male,none,sometimes,private,5 - 10,51,59,54
579,female,none,sometimes,school_bus,5 - 10,75,68,69
580,female,completed,never,school_bus,5 - 10,55,65,60
581,female,,never,school_bus,5 - 10,34,55,53
582,male,completed,regularly,school_bus,> 10,84,84,81
583,male,none,sometimes,school_bus,5 - 10,59,60,52
584,male,completed,regularly,private,5 - 10,84,70,71
585,male,completed,sometimes,private,< 5,82,69,70
586,female,none,regularly,private,5 - 10,83,99,96
587,male,none,regularly,school_bus,5 - 10,75,72,64
588,male,none,sometimes,private,5 - 10,96,88,85
589,female,completed,never,school_bus,5 - 10,80,78,87
590,male,none,sometimes,school_bus,> 10,82,86,81
591,male,none,regularly,school_bus,< 5,66,57,56
592,male,none,regularly,school_bus,5 - 10,37,37,32
593,male,none,sometimes,school_bus,> 10,84,75,73
594,male,none,sometimes,school_bus,5 - 10,54,45,43
595,female,completed,regularly,school_bus,< 5,62,77,78
596,male,none,sometimes,private,5 - 10,80,77,71
597,female,none,sometimes,school_bus,< 5,55,71,64
598,female,none,sometimes,private,5 - 10,82,83,84
599,female,none,never,private,> 10,46,45,48
600,female,completed,regularly,,< 5,66,70,73
601,female,none,regularly,school_bus,5 - 10,60,65,63
602,female,none,regularly,private,< 5,68,74,73
603,female,none,never,,5 - 10,39,45,49
604,female,none,sometimes,private,< 5,50,54,54
605,female,none,regularly,school_bus,5 - 10,69,65,71
606,male,completed,sometimes,private,5 - 10,39,50,40
607,female,none,regularly,private,> 10,76,85,85
608,female,completed,sometimes,private,5 - 10,48,62,67
609,male,none,sometimes,school_bus,< 5,74,74,70
610,female,none,regularly,private,> 10,60,61,59
611,male,none,sometimes,school_bus,< 5,45,47,48
612,female,completed,sometimes,school_bus,< 5,69,74,77
613,female,completed,sometimes,private,,58,61,66
614,female,none,regularly,school_bus,5 - 10,78,84,87
615,male,none,regularly,school_bus,5 - 10,79,69,68
616,male,none,sometimes,,,95,94,92
617,female,none,sometimes,school_bus,5 - 10,71,71,71
618,male,none,regularly,,5 - 10,62,66,70
619,female,none,sometimes,school_bus,< 5,73,86,88
620,female,none,regularly,school_bus,< 5,65,89,83
621,male,none,sometimes,private,5 - 10,75,76,75
622,male,none,never,school_bus,< 5,65,66,60
623,female,none,sometimes,private,5 - 10,35,51,50
624,female,none,regularly,private,5 - 10,70,80,77
625,female,completed,,school_bus,> 10,80,90,93
626,male,none,regularly,school_bus,> 10,71,74,66
627,female,completed,,school_bus,> 10,51,59,54
628,male,completed,sometimes,private,< 5,41,56,52
629,male,,regularly,school_bus,5 - 10,51,62,57
630,female,none,regularly,private,5 - 10,54,57,60
631,female,completed,sometimes,,5 - 10,54,70,65
632,male,,sometimes,school_bus,5 - 10,74,70,71
633,female,completed,sometimes,school_bus,< 5,60,75,78
634,male,completed,sometimes,school_bus,> 10,75,76,78
635,male,none,sometimes,school_bus,< 5,67,62,58
636,male,none,,private,< 5,51,45,41
637,male,,regularly,,< 5,75,69,67
638,male,,sometimes,,< 5,67,59,54
639,male,completed,sometimes,school_bus,< 5,84,74,76
640,male,none,sometimes,,< 5,74,70,65
641,male,none,sometimes,school_bus,> 10,62,68,63
642,male,completed,sometimes,private,> 10,80,69,71
643,male,completed,sometimes,private,5 - 10,53,46,44
644,male,none,sometimes,school_bus,> 10,49,44,42
645,female,,sometimes,private,5 - 10,87,86,84
646,female,none,never,school_bus,5 - 10,78,78,88
647,female,none,sometimes,school_bus,5 - 10,68,74,70
648,female,completed,sometimes,private,5 - 10,82,88,90
649,male,none,sometimes,school_bus,> 10,72,75,70
650,female,none,regularly,school_bus,> 10,71,82,80
651,female,none,never,school_bus,5 - 10,49,65,61
652,male,none,sometimes,private,5 - 10,94,77,82
654,male,none,sometimes,school_bus,5 - 10,32,40,27
655,female,none,sometimes,school_bus,5 - 10,77,88,88
656,female,completed,regularly,private,< 5,66,65,69
657,male,none,never,school_bus,> 10,70,73,64
658,female,none,never,,< 5,47,56,61
659,male,,regularly,private,5 - 10,73,66,63
660,male,completed,regularly,school_bus,5 - 10,62,59,58
661,female,none,regularly,private,> 10,76,91,94
662,female,none,sometimes,school_bus,5 - 10,71,69,68
663,female,completed,sometimes,,5 - 10,68,63,65
664,male,completed,never,private,< 5,79,80,80
665,female,none,sometimes,private,< 5,52,54,53
666,male,none,never,private,> 10,79,78,86
667,male,none,regularly,school_bus,> 10,71,55,51
668,male,none,sometimes,private,,66,73,70
669,male,completed,sometimes,school_bus,5 - 10,69,71,71
670,female,none,never,school_bus,> 10,64,65,66
671,male,completed,sometimes,school_bus,5 - 10,75,77,74
672,male,completed,regularly,,< 5,57,60,56
673,female,none,regularly,private,> 10,72,90,95
674,female,none,regularly,school_bus,5 - 10,40,54,49
675,male,completed,,school_bus,5 - 10,72,66,71
676,female,none,sometimes,school_bus,5 - 10,44,54,54
677,female,completed,sometimes,private,> 10,69,76,80
678,female,completed,regularly,school_bus,> 10,83,87,93
679,female,none,sometimes,school_bus,< 5,68,81,74
680,female,none,regularly,private,5 - 10,76,92,86
681,female,none,sometimes,,> 10,46,54,52
682,female,none,sometimes,,< 5,28,44,41
683,male,completed,sometimes,private,5 - 10,70,69,72
684,female,completed,sometimes,school_bus,> 10,69,74,76
685,male,none,regularly,private,< 5,64,60,55
686,female,completed,regularly,private,5 - 10,29,44,47
687,male,completed,sometimes,private,,63,62,60
688,male,none,regularly,private,> 10,73,65,66
689,male,none,never,private,5 - 10,64,62,64
690,female,none,regularly,school_bus,5 - 10,89,91,91
691,male,completed,sometimes,private,5 - 10,52,62,61
692,female,none,sometimes,school_bus,< 5,28,40,41
693,female,completed,regularly,private,5 - 10,57,71,70
694,male,completed,regularly,private,> 10,71,61,59
695,male,,regularly,private,5 - 10,85,72,70
696,female,none,sometimes,private,5 - 10,74,87,79
697,female,none,,school_bus,5 - 10,63,66,65
